,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,f1,f2,gen,RANK
17,0.8118586977205398,0.8749616449558981,0.6884132523859433,0.5694944127453757,0.16097143681560877,0.4668800227633063,0.345172051155215,0.2250399578140846,0.5925118687657968,0.31226983770191696,0.8118586977205398,3.1740015216884014,1,
18,0.3557051709838811,0.026218567296373285,0.1603951795196491,0.7456371927074961,0.03039968992878883,0.36654309724374434,0.8623462528380441,0.6926777175073543,0.6909421420661686,0.18863680095531088,0.3557051709838811,3.4620642949220315,1,
19,0.21196016464367595,0.7986042447602102,0.29733138150727223,0.02760601195450363,0.593432449464621,0.8438404289311888,0.3810161240622142,0.7498583107261434,0.5111414782971282,0.5409518049621886,0.21196016464367595,4.64039969531789,1,
20,0.10901876401906829,0.6337867606119179,0.8029632373737379,0.6968004961201785,0.7662113810757705,0.3424541198435198,0.8458514830276777,0.42876877499944255,0.8240098704123188,0.6264961586242938,0.10901876401906829,6.0958085511919275,1,
21,0.1445455401246598,0.7515278171352439,0.2220491397999227,0.519351824366033,0.7852960282216189,0.02233042799180618,0.3243624597261865,0.872922376400111,0.8447096076020696,0.5384405925945437,0.1445455401246598,4.958997369526598,1,
22,0.31736240932216075,0.9886161544124489,0.5797452192457969,0.3801411726235504,0.5509482191178968,0.7453344309065021,0.6692328934531846,0.2649195576628094,0.06633483442844157,0.3700841979141063,0.31736240932216075,4.280402326577548,1,
23,0.3259898117700253,0.8594893208655858,0.5585165509225178,0.6902278681627478,0.45285349995153745,0.6283090375213571,0.2900968516874258,0.009348577966515781,0.5767559349870908,0.3114442141324628,0.3259898117700253,4.053085337809539,1,
24,0.4191945144032948,0.6852195003967595,0.20445224973151743,0.8781174363909454,0.027387593197926163,0.6704675101784022,0.41730480236712697,0.5586898284457517,0.14038693859523377,0.1981014890848788,0.4191945144032948,3.3645698036049874,1,
25,0.9034019152878835,0.13747470414623753,0.13927634725075855,0.8073912887095238,0.3976768369855336,0.16535419711693278,0.9275085803960339,0.34776585974550656,0.7508121031361555,0.7259979853504515,0.9034019152878835,3.190706357014327,1,
26,0.41584871826752734,0.6166850671552362,0.23366613923925006,0.10196725942579743,0.5158570169685298,0.47714098704978236,0.15267164409316325,0.6218062317404155,0.5440101188139381,0.6541373469707443,0.41584871826752734,3.4878649607916152,1,
27,0.263296770487111,0.06596109068402378,0.7350659632886695,0.7721780295432468,0.907815852503524,0.9319720691968373,0.013951572975597015,0.2343620861214205,0.6167783570016576,0.9490163206876164,0.263296770487111,4.946642177153812,1,
28,0.31524480309537295,0.8928887085251513,0.5778572152845355,0.18401020162746506,0.7879292338255043,0.6120311770449339,0.053909272073752956,0.4201936800011322,0.6790688365654296,0.9186017779775258,0.31524480309537295,4.736762012195996,1,
29,0.17234050834532855,0.13713574962887776,0.9325954630371636,0.6968181614899002,0.06600017272206249,0.7554630526024664,0.7538761884612464,0.9230245355464833,0.7115247586284718,0.1242709619721647,0.17234050834532855,5.075331407349469,1,
30,0.4014795834695406,0.3173839459582769,0.6219193679203014,0.43024727082126435,0.9738020779272523,0.6778008914343111,0.19856988842711087,0.4267010093480328,0.343346239774423,0.7976388039585666,0.4014795834695406,4.263097600434911,1,
31,0.9107728311738374,0.36655664385123443,0.43359232727316455,0.5122926922783614,0.9388864773697133,0.030949006271150714,0.7168786636316892,0.8910189542923389,0.027287223517468817,0.5220512472525107,0.9107728311738374,3.213718800053976,1,
32,0.6297175070215645,0.2101740099148396,0.7527555537388139,0.06653648135411494,0.26031509857854096,0.8047545637433454,0.19343428262332774,0.6394608808799401,0.5246703091237337,0.9248079703993507,0.6297175070215645,3.5368184391019057,1,
33,0.44190428074842336,0.5815774073442912,0.9897517076637052,0.20390622523312185,0.24773290176235485,0.26217308377291193,0.7501724132979928,0.4569753274356928,0.05692943841109499,0.5085162406102396,0.44190428074842336,3.562731523146796,1,
34,0.30024833953390007,0.14300582825809938,0.9013084363492738,0.5415593788873733,0.9747403708550822,0.6366044000018972,0.9939130246104789,0.5460708041429516,0.5264259339055213,0.1354279030721699,0.30024833953390007,5.012944265462836,1,
35,0.17619625557505525,0.332063574366837,0.1309968448109169,0.8094906921265821,0.34473665268329345,0.9401074823333672,0.58201417994708,0.8788319844118441,0.8447344453922219,0.9053923187086492,0.17619625557505525,5.676323702815594,1,
36,0.187631672902434,0.6224959022999211,0.9058094960083019,0.9899551783590737,0.7111224587658159,0.7318004091422953,0.9092932045442544,0.4008737323711209,0.24985068022503676,0.17343017078712286,0.187631672902434,5.573861471303341,1,
37,0.45240482674645155,0.4500867470007611,0.47807250671783097,0.47400392656219403,0.8031633421141696,0.40239251985773583,0.904686160343623,0.037061047954035864,0.7738743427204187,0.12564138113773882,0.45240482674645155,3.8789037132772934,1,
38,0.6185135669120855,0.010364261335231939,0.538627282576347,0.0030179566195963625,0.9511937854902045,0.905402033702778,0.7959669419422694,0.9152743199147875,0.14555823115839706,0.15773006987053328,0.6185135669120855,3.5916648446110098,1,
39,0.32664490177209615,0.5270581022576093,0.8859420993107745,0.35726976000249977,0.9085351509197992,0.6233601157918027,0.015821242846556283,0.9294372337437613,0.690896917516924,0.9973228504514805,0.32664490177209615,5.430488138361575,1,
40,0.45988026581680697,0.5463468160203733,0.7986035911520394,0.28571885173414757,0.4902535226199277,0.5991103076458784,0.015533275550835723,0.5934814081966372,0.4336763489894583,0.8073605288848414,0.45988026581680697,3.9695934731148226,1,
41,0.8007445686755367,0.9682615757193975,0.31342417815924284,0.6923226156693141,0.8763891522960383,0.8946066635038473,0.08504421136977791,0.03905478323288236,0.1698304195645689,0.8781425034294131,0.8007445686755367,3.740366073594546,1,
42,0.5857592714582879,0.9695957483196745,0.56103021925571,0.01864728937294302,0.8006326726806163,0.23297427384102043,0.8071051956187791,0.38786064406417176,0.8635418545594287,0.7471216427371846,0.5857592714582879,4.454051297395924,1,
43,0.7500217637026599,0.8583138364290424,0.7550821884676802,0.698057248447303,0.8644794300545998,0.32268099683674645,0.6707887907875872,0.45087393641334916,0.3821027520315172,0.4108113499221856,0.7500217637026599,4.220011906519932,1,
44,0.7702387345549799,0.731728600739527,0.2596983932983531,0.2570692988221467,0.6323033174301278,0.34529746159108154,0.7965886780072875,0.44614623200345727,0.7827494147841719,0.9904717836238407,0.7702387345549799,4.049367351773903,1,
45,0.5172675985011298,0.9164058530538978,0.426474788501396,0.2473960366023854,0.37129376127905445,0.9318611166365406,0.9368683813090937,0.8443299485657132,0.9202065143056605,0.22790028995131695,0.5172675985011298,4.944125335254835,1,
46,0.866608274166513,0.9498059913536265,0.8264069976293413,0.8541154438365387,0.09874340182034835,0.651304332340991,0.703516988152653,0.6102408126466297,0.799615261736028,0.03457121987163425,0.866608274166513,4.149771202924748,1,
47,0.8833060912058098,0.6236722070556089,0.7509424340273372,0.34889834197784253,0.2699278917650261,0.8958862181960668,0.4280911898712949,0.9648400471483856,0.6634414978184481,0.6216957202091218,0.8833060912058098,4.158864773724037,1,
48,0.8799982885634318,0.903841955826372,0.6627198123752622,0.2702082620297578,0.25236670150458973,0.8548979426974024,0.5277146463087466,0.8021610840045981,0.5724885171916063,0.7331425252875111,0.8799982885634318,4.173302636739466,1,
49,0.9501761192470797,0.5566531881951564,0.9156063497662745,0.6415662089463375,0.39000771414124624,0.48599066709690975,0.6043104829199732,0.5495479215085626,0.9261814267064536,0.9187334356336061,0.9501761192470797,4.411700355512261,1,
50,0.019366957870297075,0.678835532939891,0.21162811600005904,0.2655466593722262,0.4915731592803383,0.053362545117080384,0.5741176054920131,0.14672857490581015,0.5893055369032842,0.6997583600209312,0.019366957870297075,4.408804850291295,2,
51,0.5562402339904189,0.13645522566068502,0.05991768951221166,0.12134345574073735,0.044551878544761725,0.1074941291060929,0.2257093386078547,0.7129889803826767,0.5597169820541424,0.012555980159115854,0.5562402339904189,1.693098622821619,2,
52,0.01988013383979559,0.026210986877719278,0.028306488020794607,0.19698263790758958,0.860027948682888,0.5383368134718527,0.5528219786857659,0.8420308923596057,0.1243159680648139,0.1845446086369719,0.01988013383979559,4.059384985364227,2,
53,0.10393695634191491,0.15015705861245937,0.06991531776801407,0.16507815967473585,0.047276406265068016,0.10858424036742725,0.2257093386078547,0.5213079736658507,0.5597169820541424,0.012555980159115854,0.10393695634191491,2.315057449707296,2,
54,0.00040202489135743313,0.979607416040818,0.37658031474577447,0.4927190120407108,0.604716100974053,0.021250967564583167,0.5747115047081023,0.8811572712159204,0.27188308669574546,0.5863808318122242,0.00040202489135743313,5.740764151879815,2,
55,0.7558647711693476,0.026210986877719278,0.028306488020794607,0.2621570556036665,0.860027948682888,0.5729457001392149,0.10575781614279378,0.03477666824625597,0.12417331511991114,0.8740778083714227,0.7558647711693476,2.1740446497062353,2,
56,0.01988013383979559,0.026210986877719278,0.028306488020794607,0.2462110676030459,0.860027948682888,0.5388310643416528,0.5528219786857659,0.8420308923596057,0.12417331511991114,0.2791836790111395,0.01988013383979559,4.198770975872214,2,
57,0.1434230486702449,0.07838689985494796,0.01833264291300729,0.06672499763935646,0.4585838137084318,0.11334192276759048,0.027783348848669953,0.7548614813904674,0.3948504804606394,0.7469384956075251,0.1434230486702449,2.9353040768779985,2,
58,0.119457050333729,0.8126105880328287,0.14679237341724316,0.2642974827269007,0.1509772975344938,0.31058725179421,0.20142361558259725,0.2711397957181798,0.5549827770807518,0.31571359425992257,0.119457050333729,3.3348132460750946,2,
59,0.40278366674700516,0.2859776131651167,0.6218844186440535,0.4657098785919809,0.3426889079532818,0.06820934841670412,0.1981056255377226,0.07962607769825236,0.3105335054747285,0.18378372374062363,0.40278366674700516,2.3596449188507007,2,
60,0.12804144730470554,0.07838689985494796,0.5568121284142846,0.7009172433163842,0.4585838137084318,0.100065098408465,0.028059742441592733,0.017518215998559294,0.3620341865208202,0.7469384956075251,0.12804144730470554,3.329260091196475,2,
61,0.00040202489135743313,0.9767591490310596,0.37658031474577447,0.9737835383583225,0.604716100974053,0.828845807980693,0.5747115047081023,0.6280761983073504,0.28557628169569393,0.586833340656083,0.00040202489135743313,6.78345900865262,2,
62,0.021125981668364796,0.7986042447602102,0.21179471009895467,0.02760601195450363,0.4803229604684706,0.8438404289311888,0.3810161240622142,0.15264999344590546,0.5111414782971282,0.7038080107672692,0.021125981668364796,4.782195575424414,2,
63,0.06711131509177765,0.49376971426872995,0.6199557183813798,0.8289808995501787,0.15679139464608427,0.03223650629365893,0.07002214371922233,0.4863451109370318,0.6169064930259308,0.5688514370864813,0.06711131509177765,4.3019406167591825,2,
64,0.31524480309537295,0.7246370779447097,0.007106662343536074,0.1884672113597478,0.17855624019737826,0.06993869938427699,0.05692837244951418,0.3461593746779132,0.6790688365654296,0.9186017779775258,0.31524480309537295,3.0229905561155537,2,
65,0.417022004702574,0.7203244934421581,0.00011437481734488664,0.30233257263183977,0.14675589081711304,0.0923385947687978,0.1862602113776709,0.34556072704304774,0.39676747423066994,0.538816734003357,0.417022004702574,2.4821992632522214,2,
66,0.5562402339904189,0.13645522566068502,0.7551763051949152,0.12134345574073735,0.270964620864955,0.1074941291060929,0.2257093386078547,0.642980155318443,0.5766112610115178,0.022457660299235016,0.5562402339904189,2.3940512215408356,2,
67,0.23984775914758616,0.49376971426872995,0.6199557183813798,0.8289808995501787,0.15679139464608427,0.018576202177409518,0.07002214371922233,0.4863451109370318,0.6063294616533303,0.5688514370864813,0.23984775914758616,3.77111803088316,2,
68,0.21036083998134747,0.678835532939891,0.29716478740837715,0.2655466593722262,0.6046826482764887,0.053362545117080384,0.5741176054920131,0.7439525577978341,0.5893055369032842,0.5369021542157306,0.21036083998134747,4.283614875335081,2,
69,0.11474597295337519,0.9494892587070712,0.4499121334799405,0.5783896143871318,0.40813680276128117,0.2370269802430277,0.9033795205622538,0.5736794866722859,0.00287032703115897,0.6171449136207239,0.11474597295337519,4.909874547737474,2,
70,0.119457050333729,0.8126105880328287,0.14679237341724316,0.2642974827269007,0.8190891786335308,0.31058725179421,0.9824174492929428,0.2666387021516352,0.5336533449712114,0.31446701118584963,0.119457050333729,4.64364134875729,2,
71,0.07197427968948678,0.967276330000272,0.28579064407941474,0.20418679121547004,0.2523257445703234,0.345209719747275,0.14058460949811552,0.5813589272732578,0.9700199890883123,0.8533367658224923,0.07197427968948678,4.965217558225335,2,
72,0.0702307229525963,0.9682615757193975,0.31342417815924284,0.6763766654850687,0.8763891522960383,0.8604894008075537,0.5321550777854663,0.8370036784711382,0.1698304195645689,0.2583985198107976,0.0702307229525963,5.817079872464301,2,
73,0.3948756129235549,0.9632625284407118,0.17395566668046436,0.12632951943963733,0.13507915804673132,0.5056621656768967,0.021524805274197978,0.947970211217681,0.8271154711707325,0.015018980742122379,0.3948756129235549,3.35129357256756,2,
74,0.3557051709838811,0.026218567296373285,0.1603951795196491,0.7456371927074961,0.03039968992878883,0.36654309724374434,0.8623462528380441,0.6926777175073543,0.6909421420661686,0.18863680095531088,0.3557051709838811,3.4620642949220315,2,
75,0.3574929923447841,0.026218567296373285,0.1603951795196491,0.7456371927074961,0.03039968992878883,0.3763256367996085,0.8623462528380441,0.6926777175073543,0.6213458530256356,0.18863680095531088,0.3574929923447841,3.4072019069532344,2,
76,0.3342468153906708,0.8594893208655858,0.023241407806025127,0.05710410013314626,0.45285349995153745,0.641671937007053,0.29001189465863864,0.7562289139971957,0.5767559349870908,0.3114442141324628,0.3342468153906708,3.6800786058753805,2,
77,0.5190116274640558,0.636767161558531,0.5555231707229675,0.4657098785919809,0.3426889079532818,0.06820934841670412,0.37792417932809985,0.07962607769825236,0.982817113730445,0.2130883192438354,0.5190116274640558,3.156800990911856,2,
78,0.7460566178439892,0.7481656543798394,0.2742712560509217,0.6988433970143967,0.14427776382422514,0.31995782628829067,0.9085955030930956,0.29548142746705197,0.28777533858634874,0.13003332675611134,0.7460566178439892,2.9135710631341865,2,
79,0.6189963518169833,0.2101740099148396,0.05851792119758964,0.06653648135411494,0.03401905608662806,0.8047545637433454,0.19343428262332774,0.7122100863777473,0.645587845423465,0.9248079703993507,0.6189963518169833,2.9534694458569732,2,
80,0.8664298673987049,0.13747470414623753,0.1381882734665273,0.8073912887095238,0.3810774618711748,0.16535419711693278,0.9275085803960339,0.34776585974550656,0.8018122068708676,0.0020011300231078666,0.8664298673987049,2.688759629575699,2,
81,0.31736240932216075,0.9886161544124489,0.5797452192457969,0.3801411726235504,0.5509482191178968,0.7453344309065021,0.6692328934531846,0.2649195576628094,0.06633483442844157,0.3700841979141063,0.31736240932216075,4.280402326577548,2,
82,0.3259898117700253,0.5506232281545606,0.5585165509225178,0.2841567718291816,0.45285349995153745,0.6283090375213571,0.3328375954224637,0.009348577966515781,0.5767559349870908,0.8250953100150995,0.3259898117700253,3.9142048622503594,2,
83,0.21196016464367595,0.7986042447602102,0.29733138150727223,0.02760601195450363,0.593432449464621,0.8438404289311888,0.3810161240622142,0.7498583107261434,0.5111414782971282,0.5409518049621886,0.21196016464367595,4.64039969531789,2,
84,0.1445455401246598,0.7515278171352439,0.2220491397999227,0.519351824366033,0.7852960282216189,0.02233042799180618,0.3243624597261865,0.872922376400111,0.8447096076020696,0.5384405925945437,0.1445455401246598,4.958997369526598,2,
85,0.187631672902434,0.7235780592351505,0.9058094960083019,0.7015484172454374,0.7111224587658159,0.32119530168305643,0.646445530603579,0.4016013092337033,0.24812635083194076,0.17343017078712286,0.187631672902434,4.78670761443343,2,
86,0.0983468338330501,0.42110762500505217,0.9578895301505019,0.5331652849730171,0.6918771139504734,0.31551563100606295,0.6865009276815837,0.8346256718973729,0.018288277344191806,0.7501443149449675,0.0983468338330501,5.427675486264629,2,
87,0.10233442882782584,0.4140559878195683,0.6944001577277451,0.41417926952690265,0.04995345894608716,0.5358964059155116,0.6637946452197888,0.5148891120583086,0.9445947559908133,0.5865550405019929,0.10233442882782584,5.04668787619817,2,
88,0.07197427968948678,0.967276330000272,0.5681004619199421,0.20329323466099047,0.2523257445703234,0.7438258540750929,0.1954294811093188,0.5813589272732578,0.9700199890883123,0.8468288014900353,0.07197427968948678,5.653561598370551,2,
89,0.4191945144032948,0.6852195003967595,0.20445224973151743,0.8781174363909454,0.027387593197926163,0.6704675101784022,0.41730480236712697,0.5586898284457517,0.14038693859523377,0.1981014890848788,0.4191945144032948,3.3645698036049874,2,
90,0.41584871826752734,0.6166850671552362,0.23366613923925006,0.10196725942579743,0.5158570169685298,0.47714098704978236,0.15267164409316325,0.6218062317404155,0.5440101188139381,0.6541373469707443,0.41584871826752734,3.4878649607916152,2,
91,0.3557051709838811,0.026218567296373285,0.1603951795196491,0.8115091767274714,0.03039968992878883,0.36654309724374434,0.8574716747486031,0.8390710715513956,0.741021126781389,0.18863680095531088,0.3557051709838811,3.6848194468071584,2,
92,0.5190116274640558,0.770883910501888,0.5688579907047155,0.4657098785919809,0.3426889079532818,0.06820934841670412,0.37792417932809985,0.07962607769825236,0.982817113730445,0.18161285133076377,0.5190116274640558,3.2536695180514332,2,
93,0.8118586977205398,0.8749616449558981,0.6884132523859433,0.5694944127453757,0.16097143681560877,0.4668800227633063,0.345172051155215,0.2250399578140846,0.5925118687657968,0.31226983770191696,0.8118586977205398,3.1740015216884014,2,
94,0.9888610889064947,0.7481656543798394,0.2804439920644052,0.7892793284514885,0.10322600657764203,0.44789352617590517,0.9085955030930956,0.2936141483736795,0.28777533858634874,0.13002857211827767,0.9888610889064947,2.7678850194472897,2,
95,0.9594343210617524,0.8039608914986468,0.03232306662357398,0.7093872512312951,0.46500148156350607,0.9475489413950998,0.2214327343234883,0.2670720196843658,0.081473964877262,0.42861882866378653,0.9594343210617524,2.7760526989062586,2,
96,0.9033318933901809,0.13633842498683002,0.184301318177609,0.8073912887095238,0.4002212323208245,0.16866061185526185,0.35902594786259157,0.34776585974550656,0.7501135759729322,0.7259979853504515,0.9033318933901809,2.780270187383525,2,
97,0.3259898117700253,0.8594893208655858,0.5585165509225178,0.6902278681627478,0.45285349995153745,0.6283090375213571,0.2900968516874258,0.009348577966515781,0.5767559349870908,0.3114442141324628,0.3259898117700253,4.053085337809539,2,
98,0.31524480309537295,0.8928887085251513,0.5778572152845355,0.18401020162746506,0.7879292338255043,0.6120311770449339,0.053909272073752956,0.4201936800011322,0.6790688365654296,0.9186017779775258,0.31524480309537295,4.736762012195996,2,
99,0.10901876401906829,0.6337867606119179,0.8029632373737379,0.6968004961201785,0.7662113810757705,0.3424541198435198,0.8458514830276777,0.42876877499944255,0.8240098704123188,0.6264961586242938,0.10901876401906829,6.0958085511919275,2,
100,0.5562402339904189,0.13645522566068502,0.05991768951221166,0.12134345574073735,0.044551878544761725,0.1074941291060929,0.2257093386078547,0.7129889803826767,0.5597169820541424,0.012555980159115854,0.5562402339904189,1.693098622821619,3,
101,0.01988013383979559,0.026210986877719278,0.028306488020794607,0.19698263790758958,0.860027948682888,0.5383368134718527,0.5528219786857659,0.8420308923596057,0.1243159680648139,0.1845446086369719,0.01988013383979559,4.059384985364227,3,
102,0.10393695634191491,0.15015705861245937,0.06991531776801407,0.16507815967473585,0.047276406265068016,0.10858424036742725,0.2257093386078547,0.5213079736658507,0.5597169820541424,0.012555980159115854,0.10393695634191491,2.315057449707296,3,
103,0.00040202489135743313,0.979607416040818,0.37658031474577447,0.4927190120407108,0.604716100974053,0.021250967564583167,0.5747115047081023,0.8811572712159204,0.27188308669574546,0.5863808318122242,0.00040202489135743313,5.740764151879815,3,
104,0.005276613112855433,0.010561386415100613,0.0368791193301531,0.8073912887095238,0.4002212323208245,0.10990975059005573,0.35902594786259157,0.34776585974550656,0.7501135759729322,0.7259979853504515,0.005276613112855433,4.392955429614712,3,
105,0.019366957870297075,0.678835532939891,0.21162811600005904,0.2655466593722262,0.49101009925877126,0.0027344293346904802,0.5308215704196309,0.14672857490581015,0.5893055369032842,0.6997583600209312,0.019366957870297075,4.317362154153413,3,
106,0.7558647711693476,0.025975227598360018,0.028306488020794607,0.2621570556036665,0.38310878815563487,0.5729457001392149,0.07244538550160717,0.033076652957279185,0.12417331511991114,0.056368448524032666,0.7558647711693476,1.167901407655258,3,
107,0.06399940193049489,0.2859776131651167,0.5666646488539415,0.4657098785919809,0.11206350253936137,0.06820934841670412,0.08097366014883688,0.08155300614284561,0.30013502064231795,0.1414188851830563,0.06399940193049489,2.657092165723322,3,
108,0.023953964241688552,0.7986042447602102,0.018358702134070717,0.02760601195450363,0.4803229604684706,0.11097538785395267,0.3810161240622142,0.15264999344590546,0.39065162323075736,0.7038080107672692,0.023953964241688552,3.751985455555207,3,
109,0.6289629451094766,0.13645522566068502,0.06809613292458155,0.12134345574073735,0.028143369464687984,0.1074941291060929,0.2257093386078547,0.7117107575734467,0.5597169820541424,0.022988465550514647,0.6289629451094766,1.612222824690357,3,
110,0.5562402339904189,0.13645522566068502,0.3300730332393632,0.12134345574073735,0.270964620864955,0.1074941291060929,0.2257093386078547,0.642980155318443,0.24335551225180135,0.003998434716157018,0.5562402339904189,1.7729693146921317,3,
111,0.01988013383979559,0.026210986877719278,0.028306488020794607,0.2462110676030459,0.860027948682888,0.5388310643416528,0.5528219786857659,0.8420308923596057,0.12417331511991114,0.2791836790111395,0.01988013383979559,4.198770975872214,3,
112,0.40278366674700516,0.2859776131651167,0.6218844186440535,0.4657098785919809,0.3426889079532818,0.06820934841670412,0.1981056255377226,0.07962607769825236,0.3105335054747285,0.18378372374062363,0.40278366674700516,2.3596449188507007,3,
113,0.39639636348291674,0.8092676779669611,0.16007857605997738,0.47349098045376614,0.3426889079532818,0.06987948416266758,0.1981056255377226,0.07962607769825236,0.30932070918661564,0.17060819655145926,0.39639636348291674,2.4163180094165395,3,
114,0.00040202489135743313,0.9767591490310596,0.37658031474577447,0.8090850542983393,0.604716100974053,0.828845807980693,0.5747115047081023,0.48866537485369926,0.28557628169569393,0.5808037480792905,0.00040202489135743313,6.4745231132528875,3,
115,0.019366957870297075,0.678835532939891,0.21162811600005904,0.2655466593722262,0.4915731592803383,0.053362545117080384,0.5741176054920131,0.14672857490581015,0.5893055369032842,0.6997583600209312,0.019366957870297075,4.408804850291295,3,
116,0.1434230486702449,0.07838689985494796,0.01833264291300729,0.06672499763935646,0.4585838137084318,0.11334192276759048,0.027783348848669953,0.7548614813904674,0.3948504804606394,0.7469384956075251,0.1434230486702449,2.9353040768779985,3,
117,0.10393695634191491,0.14399690095230405,0.06991531776801407,0.14949955298542497,0.8274238747128451,0.3280722332383566,0.2536121729045124,0.5313534236172243,0.5597169820541424,0.011071479516249372,0.10393695634191491,3.240059252075978,3,
118,0.07763634337041869,0.22224901194081192,0.05851792119758964,0.06653648135411494,0.039878763947180706,0.8049496670117406,0.19343428262332774,0.14932308845587527,0.5036952768485068,0.9248079703993507,0.07763634337041869,3.4086823609052614,3,
119,0.7558647711693476,0.026210986877719278,0.04513235193748924,0.26213879980899174,0.45625456217147636,0.5729457001392149,0.09628464279489168,0.03477666824625597,0.12264336401357606,0.8740778083714227,0.7558647711693476,1.8661744420163817,3,
120,0.06711131509177765,0.49376971426872995,0.6199557183813798,0.8289808995501787,0.15679139464608427,0.03223650629365893,0.07002214371922233,0.4863451109370318,0.6169064930259308,0.5688514370864813,0.06711131509177765,4.3019406167591825,3,
121,0.5562402339904189,0.13645522566068502,0.7551763051949152,0.12134345574073735,0.270964620864955,0.1074941291060929,0.2257093386078547,0.642980155318443,0.5766112610115178,0.022457660299235016,0.5562402339904189,2.3940512215408356,3,
122,0.417022004702574,0.7203244934421581,0.00011437481734488664,0.30233257263183977,0.14675589081711304,0.0923385947687978,0.1862602113776709,0.34556072704304774,0.39676747423066994,0.538816734003357,0.417022004702574,2.4821992632522214,3,
123,0.39863306630372014,0.760207997872745,0.05322200143617942,0.305934262359825,0.14735578791918863,0.09944345011067346,0.1862602113776709,0.34459515679078895,0.3750484620830141,0.538816734003357,0.39863306630372014,2.5783483039278994,3,
