,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,f1,f2,gen,RANK
10,0.44789352617590517,0.9085955030930956,0.2936141483736795,0.28777533858634874,0.13002857211827767,0.019366957870297075,0.678835532939891,0.21162811600005904,0.2655466593722262,0.4915731592803383,0.053362545117080384,0.5741176054920131,0.14672857490581015,0.5893055369032842,0.6997583600209312,0.44789352617590517,3.029333051682367,1,
11,0.30024833953390007,0.14300582825809938,0.9013084363492738,0.5415593788873733,0.9747403708550822,0.6366044000018972,0.9939130246104789,0.5460708041429516,0.5264259339055213,0.1354279030721699,0.3557051709838811,0.026218567296373285,0.1603951795196491,0.7456371927074961,0.03039968992878883,0.30024833953390007,4.05468213606444,1,
12,0.36654309724374434,0.8623462528380441,0.6926777175073543,0.6909421420661686,0.18863680095531088,0.44190428074842336,0.5815774073442912,0.9897517076637052,0.20390622523312185,0.24773290176235485,0.26217308377291193,0.7501724132979928,0.4569753274356928,0.05692943841109499,0.5085162406102396,0.36654309724374434,4.043339410256004,1,
13,0.40239251985773583,0.904686160343623,0.037061047954035864,0.7738743427204187,0.12564138113773882,0.6185135669120855,0.010364261335231939,0.538627282576347,0.0030179566195963625,0.9511937854902045,0.905402033702778,0.7959669419422694,0.9152743199147875,0.14555823115839706,0.15773006987053328,0.40239251985773583,3.9472747632073495,1,
14,0.29548228565549706,0.7316064712415088,0.9453084399999497,0.42556139026154693,0.7821818168314053,0.056141039661915304,0.8352716024899659,0.1922500168221477,0.3950968688899732,0.30008104592535645,0.08010364380604929,0.9046310029362429,0.37015417755373825,0.5306974384761395,0.49411626589632507,0.29548228565549706,4.249742961671306,1,
15,0.10233442882782584,0.4140559878195683,0.6944001577277451,0.41417926952690265,0.04995345894608716,0.5358964059155116,0.6637946452197888,0.5148891120583086,0.9445947559908133,0.5865550405019929,0.9034019152878835,0.13747470414623753,0.13927634725075855,0.8073912887095238,0.3976768369855336,0.10233442882782584,4.871749261515909,1,
16,0.21196016464367595,0.7986042447602102,0.29733138150727223,0.02760601195450363,0.593432449464621,0.8438404289311888,0.3810161240622142,0.7498583107261434,0.5111414782971282,0.5409518049621886,0.9594343210617524,0.8039608914986468,0.03232306662357398,0.7093872512312951,0.46500148156350607,0.21196016464367595,4.835071368352611,1,
17,0.032426325314457105,0.09357709581748075,0.06537171504222639,0.4517331486914753,0.37543483316785775,0.9753500342702865,0.1679832931996149,0.9727875919326552,0.7674748688630131,0.8242378396244978,0.6326158167779973,0.668732770206732,0.47688233352119336,0.013136356923072245,0.3530060855418248,0.032426325314457105,4.977765673745673,1,
18,0.8118586977205398,0.8749616449558981,0.6884132523859433,0.5694944127453757,0.16097143681560877,0.4668800227633063,0.345172051155215,0.2250399578140846,0.5925118687657968,0.31226983770191696,0.9163055534683507,0.9096355249515571,0.2571182937821962,0.1108913007440292,0.19296273201911285,0.8118586977205398,3.191424729033541,1,
19,0.9318611166365406,0.9368683813090937,0.8443299485657132,0.9202065143056605,0.22790028995131695,0.08748220955359087,0.22730973628468876,0.31437661611405043,0.17476587635631158,0.6070941619724605,0.41358641500116133,0.8163515118272141,0.18513039826903066,0.7018765297563104,0.24035562484913886,0.9318611166365406,3.0820881325515583,1,
20,0.49207180149355845,0.7300912110901043,0.4686283427461092,0.4574049160894317,0.13766274094560316,0.01088873380347899,0.7582782604769962,0.3199528380776784,0.9843834501935107,0.220234226159156,0.33870802548167966,0.5238961356661317,0.7548914570605327,0.46385778390029564,0.12482254311167629,0.49207180149355845,3.4702061851037396,1,
21,0.3259898117700253,0.8594893208655858,0.5585165509225178,0.6902278681627478,0.45285349995153745,0.6283090375213571,0.2900968516874258,0.009348577966515781,0.5767559349870908,0.3114442141324628,0.5172675985011298,0.9164058530538978,0.426474788501396,0.2473960366023854,0.37129376127905445,0.3259898117700253,4.07966862273926,1,
22,0.3125013784920495,0.5045191697009946,0.6738490080168676,0.7701499563120922,0.13033578095435427,0.022915131322381765,0.5190823222119895,0.8099887106624163,0.012603767029876312,0.6724698446537339,0.6868082266569918,0.44924675358663757,0.9147886867419343,0.6443610847569929,0.005239837651465851,0.3125013784920495,4.085077187141236,1,
23,0.31058725179421,0.9824174492929428,0.2666387021516352,0.5336533449712114,0.31446701118584963,0.9107728311738374,0.36655664385123443,0.43359232727316455,0.5122926922783614,0.9388864773697133,0.030949006271150714,0.7168786636316892,0.8910189542923389,0.027287223517468817,0.5220512472525107,0.31058725179421,4.446919001627769,1,
24,0.11474597295337519,0.9494892587070712,0.4499121334799405,0.5783896143871318,0.40813680276128117,0.2370269802430277,0.9033795205622538,0.5736794866722859,0.00287032703115897,0.6171449136207239,0.32664490177209615,0.5270581022576093,0.8859420993107745,0.35726976000249977,0.9085351509197992,0.11474597295337519,5.138962924425315,1,
25,0.07197427968948678,0.967276330000272,0.5681004619199421,0.20329323466099047,0.2523257445703234,0.7438258540750929,0.1954294811093188,0.5813589272732578,0.9700199890883123,0.8468288014900353,0.23984775914758616,0.49376971426872995,0.6199557183813798,0.8289808995501787,0.15679139464608427,0.07197427968948678,5.276036136146907,1,
26,0.187631672902434,0.6224959022999211,0.9058094960083019,0.9899551783590737,0.7111224587658159,0.7318004091422953,0.9092932045442544,0.4008737323711209,0.24985068022503676,0.17343017078712286,0.119457050333729,0.8126105880328287,0.14679237341724316,0.2642974827269007,0.8190891786335308,0.187631672902434,4.985330901987084,1,
27,0.8548979426974024,0.5277146463087466,0.8021610840045981,0.5724885171916063,0.7331425252875111,0.5190116274640558,0.770883910501888,0.5688579907047155,0.4657098785919809,0.3426889079532818,0.06820934841670412,0.37792417932809985,0.07962607769825236,0.982817113730445,0.18161285133076377,0.8548979426974024,3.327913730927622,1,
28,0.9475489413950998,0.2214327343234883,0.2670720196843658,0.081473964877262,0.42861882866378653,0.10901876401906829,0.6337867606119179,0.8029632373737379,0.6968004961201785,0.7662113810757705,0.3424541198435198,0.8458514830276777,0.42876877499944255,0.8240098704123188,0.6264961586242938,0.9475489413950998,3.255333692310188,1,
29,0.49958417067888605,0.7285856679745962,0.20819443840879148,0.24803355837723073,0.851671874936367,0.41584871826752734,0.6166850671552362,0.23366613923925006,0.10196725942579743,0.5158570169685298,0.47714098704978236,0.15267164409316325,0.6218062317404155,0.5440101188139381,0.6541373469707443,0.49958417067888605,3.4997245555581666,1,
30,0.44411710701661444,0.8281353607315121,0.4263481542362306,0.3456988211755023,0.6749716048091052,0.22148205573352875,0.4672458239265538,0.31476568732401644,0.6268556021628346,0.8773604746948126,0.4476890001456285,0.7844574187919231,0.4569657005615504,0.6562293317171314,0.13184097502750214,0.44411710701661444,4.08070206812393,1,
31,0.4014795834695406,0.3173839459582769,0.6219193679203014,0.43024727082126435,0.9738020779272523,0.6778008914343111,0.19856988842711087,0.4267010093480328,0.343346239774423,0.7976388039585666,0.8799982885634318,0.903841955826372,0.6627198123752622,0.2702082620297578,0.25236670150458973,0.4014795834695406,4.436060613926644,1,
32,0.31524480309537295,0.8928887085251513,0.5778572152845355,0.18401020162746506,0.7879292338255043,0.6120311770449339,0.053909272073752956,0.4201936800011322,0.6790688365654296,0.9186017779775258,0.00040202489135743313,0.9767591490310596,0.37658031474577447,0.9737835383583225,0.604716100974053,0.31524480309537295,4.784759751543233,1,
33,0.0983468338330501,0.42110762500505217,0.9578895301505019,0.5331652849730171,0.6918771139504734,0.31551563100606295,0.6865009276815837,0.8346256718973729,0.018288277344191806,0.7501443149449675,0.9888610889064947,0.7481656543798394,0.2804439920644052,0.7892793284514885,0.10322600657764203,0.0983468338330501,5.437328462579636,1,
34,0.6704675101784022,0.41730480236712697,0.5586898284457517,0.14038693859523377,0.1981014890848788,0.8007445686755367,0.9682615757193975,0.31342417815924284,0.6923226156693141,0.8763891522960383,0.8946066635038473,0.08504421136977791,0.03905478323288236,0.1698304195645689,0.8781425034294131,0.6704675101784022,3.5968397898514057,1,
35,0.6297175070215645,0.2101740099148396,0.7527555537388139,0.06653648135411494,0.26031509857854096,0.8047545637433454,0.19343428262332774,0.6394608808799401,0.5246703091237337,0.9248079703993507,0.263296770487111,0.06596109068402378,0.7350659632886695,0.7721780295432468,0.907815852503524,0.6297175070215645,3.7037594267993152,1,
36,0.5279039784081266,0.7400775431590716,0.14993148491725594,0.5510871741869717,0.2166172083287794,0.7591960493171447,0.7229151935562137,0.17654903427708302,0.8619665576670734,0.019775099516344263,0.8602369974231152,0.5589038111609383,0.4032204721058492,0.7587469310223366,0.7169290016924699,0.5279039784081266,4.066285935018106,1,
37,0.4844284455143756,0.8593178060976,0.8303995700373394,0.6491541971124779,0.6736984238986317,0.5784995797892005,0.27411977516685215,0.5605299905360588,0.6717297848174203,0.35242963021640883,0.8558283672539277,0.1950374860087073,0.7473208103319232,0.2896027461868774,0.773799287244182,0.4844284455143756,4.590153992368722,1,
38,0.43298150696764814,0.9093119886549367,0.6054790010309347,0.7667745872371021,0.5047006080958943,0.49805562482800747,0.8428998401928499,0.06780693434095375,0.5732722715496846,0.9427625754329493,0.5178600481723219,0.1944658095278845,0.8479393924434762,0.25163914235585283,0.700726036482538,0.43298150696764814,4.636809537270932,1,
39,0.1445455401246598,0.7515278171352439,0.2220491397999227,0.519351824366033,0.7852960282216189,0.02233042799180618,0.3243624597261865,0.872922376400111,0.8447096076020696,0.5384405925945437,0.866608274166513,0.9498059913536265,0.8264069976293413,0.8541154438365387,0.09874340182034835,0.1445455401246598,5.483774855012895,1,
40,0.6745640237634105,0.7997765368973863,0.0805295271283859,0.23170231048579204,0.20762566180381437,0.9173335630816306,0.7113145181364867,0.5538846110514143,0.30451798792062024,0.8348540476317985,0.43530595762951996,0.9234562151187752,0.7060518043359332,0.47803130796528337,0.1262101037493587,0.6745640237634105,3.738853869962271,1,
41,0.6233601157918027,0.015821242846556283,0.9294372337437613,0.690896917516924,0.9973228504514805,0.17234050834532855,0.13713574962887776,0.9325954630371636,0.6968181614899002,0.06600017272206249,0.7554630526024664,0.7538761884612464,0.9230245355464833,0.7115247586284718,0.1242709619721647,0.6233601157918027,4.135524976720279,1,
42,0.5742190888408597,0.34898759722078887,0.05696439948283272,0.22881367096037586,0.6641025553547935,0.4972500933605313,0.5190159840736788,0.1747201501089225,0.5707158515462564,0.99675342520821,0.8168351087916219,0.5943726238309778,0.9759890683309049,0.9015625846693213,0.5956079336026455,0.5742190888408597,4.232988876580116,1,
43,0.5402609403968999,0.9488362882802196,0.6243367024026759,0.8379779620477293,0.007932876194523097,0.989340056166638,0.07771457033238649,0.3221295136147696,0.9461523954567653,0.008939102371245067,0.8227300054219355,0.8612116383667944,0.4398308142085725,0.2557451938059312,0.8026895196332986,0.5402609403968999,4.291317958419079,1,
44,0.16535419711693278,0.9275085803960339,0.34776585974550656,0.7508121031361555,0.7259979853504515,0.8833060912058098,0.6236722070556089,0.7509424340273372,0.34889834197784253,0.2699278917650261,0.8958862181960668,0.4280911898712949,0.9648400471483856,0.6634414978184481,0.6216957202091218,0.16535419711693278,5.8466833819322455,1,
45,0.9401074823333672,0.58201417994708,0.8788319844118441,0.8447344453922219,0.9053923187086492,0.45988026581680697,0.5463468160203733,0.7986035911520394,0.28571885173414757,0.4902535226199277,0.5991103076458784,0.015533275550835723,0.5934814081966372,0.4336763489894583,0.8073605288848414,0.9401074823333672,3.8645260986363756,1,
46,0.828845807980693,0.5747115047081023,0.6280761983073504,0.28557628169569393,0.586833340656083,0.7500217637026599,0.8583138364290424,0.7550821884676802,0.698057248447303,0.8644794300545998,0.32268099683674645,0.6707887907875872,0.45087393641334916,0.3821027520315172,0.4108113499221856,0.828845807980693,4.011713969001604,1,
47,0.651304332340991,0.703516988152653,0.6102408126466297,0.799615261736028,0.03457121987163425,0.7702387345549799,0.731728600739527,0.2596983932983531,0.2570692988221467,0.6323033174301278,0.34529746159108154,0.7965886780072875,0.44614623200345727,0.7827494147841719,0.9904717836238407,0.651304332340991,4.228947767627104,1,
48,0.9873261748084265,0.2780850486129828,0.0037936724093425855,0.9339026083148878,0.8578971045378938,0.7288508775192559,0.5166887829215384,0.706956245248761,0.7805295568767427,0.3748759435368594,0.7703225253299576,0.7506243191751754,0.6132112115442597,0.4018659239678374,0.6973080192643409,0.9873261748084265,3.8939645479626064,1,
49,0.9319720691968373,0.013951572975597015,0.2343620861214205,0.6167783570016576,0.9490163206876164,0.9501761192470797,0.5566531881951564,0.9156063497662745,0.6415662089463375,0.39000771414124624,0.48599066709690975,0.6043104829199732,0.5495479215085626,0.9261814267064536,0.9187334356336061,0.9319720691968373,4.141688328707231,1,
50,0.13216114194293815,0.20645405888943302,0.07618880903232117,0.5079216999452875,0.2615495518329871,0.3570616088827919,0.10806532869723684,0.7875518396525072,0.1065838767888011,0.9857088237131878,0.17716116443841734,0.5724051124346493,0.044845334589088126,0.7871162896558341,0.18960594781829654,0.13216114194293815,3.566611425817166,2,
51,0.1322039124120601,0.7316064712415088,0.08578548255034152,0.4270662554160688,0.2288443182410177,0.056141039661915304,0.8352716024899659,0.19698155813263474,0.10671375885317633,0.30008104592535645,0.08210996739061477,0.9046310029362429,0.03003708792646234,0.5306974384761395,0.19211520431497803,0.1322039124120601,3.297011049324075,2,
52,0.3090185913665843,0.8076984091122095,0.36548688271963026,0.2497671250701976,0.7672845084217665,0.3002242605203093,0.7332450677264275,0.43353031652117413,0.22825303558602886,0.23714532996929705,0.1989479234270667,0.15983569262760555,0.3770825992073341,0.026602953664490156,0.053858333912790934,0.3090185913665843,3.039191996235098,2,
53,0.0003044815258158029,0.7748966467245978,0.896416602456847,0.23931570743750463,0.12076718430922972,0.221596922343098,0.3020967312900983,0.8830285085638342,0.1125788672084714,0.06265292117933309,0.13835468979294652,0.29014446310454167,0.6138710897412526,0.2724736635025184,0.015275457074608562,0.0003044815258158029,4.142278040972045,2,
54,0.31708916801341397,0.8126470699974933,0.3535348626679904,0.25439541337358007,0.2583641270976853,0.3086419476306511,0.27731435017376416,0.27202990208243927,0.1770677825098091,0.21411213682064845,0.1989479234270667,0.11761487247477515,0.3770825992073341,0.026627884691621473,0.10902197201974145,0.31708916801341397,2.3747957980876784,2,
55,0.23297427384102043,0.8071051956187791,0.38786064406417176,0.8635418545594287,0.7471216427371846,0.5562402339904189,0.13645522566068502,0.05991768951221166,0.12134345574073735,0.044551878544761725,0.1074941291060929,0.2257093386078547,0.7129889803826767,0.5597169820541424,0.012555980159115854,0.23297427384102043,3.4180998550059773,2,
56,0.1434230486702449,0.07838689985494796,0.01833264291300729,0.06672499763935646,0.4585838137084318,0.11334192276759048,0.027783348848669953,0.7548614813904674,0.3948504804606394,0.7469384956075251,0.45240482674645155,0.4500867470007611,0.47807250671783097,0.47400392656219403,0.8031633421141696,0.1434230486702449,3.6223612143969235,2,
57,0.01777266482198274,0.967276330000272,0.4868861658654714,0.21903217453702206,0.24057412866039773,0.31874302410842636,0.20529476898825721,0.5813589272732578,0.9700199890883123,0.5584292082943321,0.2351274982173598,0.49376971426872995,0.6199557183813798,0.028436502173979694,0.15679139464608427,0.01777266482198274,4.6142671648649145,2,
58,0.0031128578251921057,0.7254813212926469,0.874740001763163,0.23895460012308375,0.12076718430922972,0.4321188586791662,0.3020967312900983,0.8830285085638342,0.06488794687381327,0.30377782517147317,0.4557366377470854,0.2734319963902608,0.6138710897412526,0.3273170810770153,0.45736018169099846,0.0031128578251921057,4.780878870027836,2,
59,0.3948756129235549,0.9632625284407118,0.17395566668046436,0.12632951943963733,0.13507915804673132,0.5056621656768967,0.021524805274197978,0.947970211217681,0.8271154711707325,0.015018980742122379,0.17619625557505525,0.332063574366837,0.1309968448109169,0.8094906921265821,0.34473665268329345,0.3948756129235549,3.202568796475743,2,
60,0.41104947208186293,0.8749616449558981,0.6884132523859433,0.30048145551689637,0.16097143681560877,0.08423914558311688,0.345172051155215,0.31470986379615173,0.5650310512371509,0.31226983770191696,0.9163055534683507,0.6815664012690866,0.20099423276034623,0.0799986713987082,0.03288389158672585,0.41104947208186293,3.201966995607603,2,
61,0.36654309724374434,0.8623462528380441,0.6895722070665339,0.5409442581109679,0.1967758767023316,0.44190428074842336,0.5815774073442912,0.9897517076637052,0.20390622523312185,0.13452054770993954,0.26217308377291193,0.02575667124012343,0.15838542920767754,0.05692943841109499,0.5085162406102396,0.36654309724374434,3.330805902717164,2,
62,0.417022004702574,0.7208758540040766,0.00403910481848585,0.30233257263183977,0.18351527821057634,0.08435952822744747,0.1862602113776709,0.34556072704304774,0.39676747423066994,0.538816734003357,0.4191945144032948,0.6852195003967595,0.20133381530550465,0.013444987000124031,0.027387593197926163,0.417022004702574,2.4092485605434573,2,
63,0.317607702964494,0.9824174492929428,0.2666387021516352,0.2951860266169487,0.31446701118584963,0.025991680446606102,0.36655664385123443,0.43359232727316455,0.266936558670969,0.4783419837186066,0.030949006271150714,0.7168786636316892,0.8910189542923389,0.027287223517468817,0.5220512472525107,0.317607702964494,3.4015107417538526,2,
64,0.29548228565549706,0.7400330862268725,0.09704036145388906,0.42556139026154693,0.2063279331125819,0.056141039661915304,0.8352716024899659,0.5627720862503011,0.3950968688899732,0.30008104592535645,0.08010364380604929,0.9046310029362429,0.6840872182604982,0.5306974384761395,0.49411626589632507,0.29548228565549706,3.835209115565051,2,
65,0.187631672902434,0.6159469293767531,0.019263428934144122,0.9899551783590737,0.7111224587658159,0.7360837816269906,0.005348987593966681,0.5374764314304835,0.09386000505926809,0.9126036335341159,0.119457050333729,0.8126105880328287,0.14679237341724316,0.1484358160987251,0.8190891786335308,0.187631672902434,4.290642178665826,2,
66,0.2584078940431833,0.8071051956187791,0.38786064406417176,0.8635418545594287,0.7471216427371846,0.554927307283237,0.13645522566068502,0.03317419818498757,0.5519445665832621,0.2686320467503766,0.1074941291060929,0.23498947536683623,0.7129889803826767,0.5653995891970229,0.45787854172285003,0.2584078940431833,3.981531844711195,2,
67,0.0031128578251921057,0.7748966467245978,0.896416602456847,0.23931570743750463,0.12076718430922972,0.2202839877937276,0.3020967312900983,0.8830285085638342,0.5431664302380945,0.2867116496064306,0.13835468979294652,0.29014446310454167,0.6138710897412526,0.3241385298974466,0.45736018169099846,0.0031128578251921057,4.791658706838535,2,
68,0.417022004702574,0.7203244934421581,0.00011437481734488664,0.30233257263183977,0.14675589081711304,0.0923385947687978,0.1862602113776709,0.34556072704304774,0.39676747423066994,0.538816734003357,0.4191945144032948,0.6852195003967595,0.20445224973151743,0.8781174363909454,0.027387593197926163,0.417022004702574,2.858078077172819,2,
69,0.8548979426974024,0.5277146463087466,0.6080980644289216,0.5753883356245691,0.48998108219034964,0.4958349828859314,0.7707751455383698,0.5688579907047155,0.4657098785919809,0.3426889079532818,0.0025879530518265748,0.18547488655426214,0.07936943554568693,0.2582914169734043,0.1726076900627022,0.8548979426974024,2.588402035111147,2,
70,0.3868327272862099,0.4227894436477817,0.026588632720833838,0.7738743427204187,0.19832296896484225,0.6126245148156276,0.02427422700741466,0.5400317511452991,0.0030179566195963625,0.9532457301320411,0.8951224862003965,0.7959669419422694,0.9152743199147875,0.14555823115839706,0.15773006987053328,0.3868327272862099,3.7434696927555544,2,
71,0.30024833953390007,0.14300582825809938,0.9013084363492738,0.5415593788873733,0.9747403708550822,0.6366044000018972,0.9939130246104789,0.5460708041429516,0.5264259339055213,0.1354279030721699,0.3557051709838811,0.026218567296373285,0.1603951795196491,0.7456371927074961,0.03039968992878883,0.30024833953390007,4.05468213606444,2,
72,0.36654309724374434,0.8623462528380441,0.6926777175073543,0.6909421420661686,0.18863680095531088,0.44190428074842336,0.5815774073442912,0.9897517076637052,0.20390622523312185,0.24773290176235485,0.26217308377291193,0.7501724132979928,0.4569753274356928,0.05692943841109499,0.5085162406102396,0.36654309724374434,4.043339410256004,2,
73,0.29548228565549706,0.7316064712415088,0.9453084399999497,0.42556139026154693,0.7821818168314053,0.056141039661915304,0.8352716024899659,0.1922500168221477,0.3950968688899732,0.30008104592535645,0.08010364380604929,0.9046310029362429,0.37015417755373825,0.5306974384761395,0.49411626589632507,0.29548228565549706,4.249742961671306,2,
74,0.29543951570877697,0.20645405888943302,0.934662391008635,0.5064168347907656,0.8148819992153797,0.3570616088827919,0.10806532869723684,0.7828218012255874,0.3949676316148252,0.9857088237131878,0.1751548410986981,0.5724051124346493,0.38579919731589135,0.7871162896558341,0.49160702061337663,0.29543951570877697,4.511768090878563,2,
75,0.01988013383979559,0.026210986877719278,0.028306488020794607,0.2462110676030459,0.860027948682888,0.5388310643416528,0.5528219786857659,0.8420308923596057,0.12417331511991114,0.2791836790111395,0.5857592714582879,0.9695957483196745,0.56103021925571,0.01864728937294302,0.8006326726806163,0.01988013383979559,4.816265962018983,2,
76,0.018576202177409518,0.07002214371922233,0.4863451109370318,0.6063294616533303,0.5688514370864813,0.31736240932216075,0.9886161544124489,0.5797452192457969,0.3801411726235504,0.5509482191178968,0.7453344309065021,0.6692328934531846,0.2649195576628094,0.06633483442844157,0.3700841979141063,0.018576202177409518,4.970867084964195,2,
77,0.016546830280554467,0.9275085803960339,0.035288764040485004,0.24300834995055193,0.7266383703538045,0.8833060912058098,0.5534124193957499,0.7546868696870438,0.34889834197784253,0.2699278917650261,0.5925486112351535,0.6114218424418261,0.5672586062244164,0.014580003963034827,0.6202219916164406,0.016546830280554467,5.291312127585782,2,
78,0.4277373293360762,0.8076984091122095,0.3535348626679904,0.21369323762958115,0.7672845084217665,0.3086419476306511,0.7332450677264275,0.7444731530777321,0.22139670090820107,0.21411213682064845,0.1989479234270667,0.14251833776584466,0.3770825992073341,0.026627884691621473,0.11092036903424063,0.4277373293360762,2.990855521557441,2,
79,0.651304332340991,0.0886272049168983,0.015070518129576771,0.08888424729224154,0.05339770903230581,0.08999474108814431,0.731728600739527,0.24911164573788153,0.2570692988221467,0.6323033174301278,0.34529746159108154,0.7987648202081845,0.4773681877307175,0.7827494147841719,0.9911845611545929,0.651304332340991,2.8699141707453073,2,
80,0.9475489413950998,0.15988212249538017,0.20333145084305082,0.0852296287388756,0.40470836449469055,0.10901876401906829,0.6337867606119179,0.08370943590374397,0.6968004961201785,0.7662113810757705,0.3424541198435198,0.8458514830276777,0.4226499752420839,0.653905334936428,0.5972006148854083,0.9475489413950998,2.714201175432848,2,
81,0.40239251985773583,0.904686160343623,0.037061047954035864,0.7738743427204187,0.12564138113773882,0.6185135669120855,0.010364261335231939,0.538627282576347,0.0030179566195963625,0.9511937854902045,0.905402033702778,0.7959669419422694,0.9152743199147875,0.14555823115839706,0.15773006987053328,0.40239251985773583,3.9472747632073495,2,
82,0.3259898117700253,0.8594893208655858,0.5585165509225178,0.6902278681627478,0.45285349995153745,0.6283090375213571,0.2900968516874258,0.009348577966515781,0.5767559349870908,0.3114442141324628,0.5172675985011298,0.9164058530538978,0.426474788501396,0.2473960366023854,0.37129376127905445,0.3259898117700253,4.07966862273926,2,
83,0.3125013784920495,0.5045191697009946,0.6738490080168676,0.7701499563120922,0.13033578095435427,0.022915131322381765,0.5190823222119895,0.8099887106624163,0.012603767029876312,0.6724698446537339,0.6868082266569918,0.44924675358663757,0.9147886867419343,0.6443610847569929,0.005239837651465851,0.3125013784920495,4.085077187141236,2,
84,0.31058725179421,0.9824174492929428,0.2666387021516352,0.5336533449712114,0.31446701118584963,0.9107728311738374,0.36655664385123443,0.43359232727316455,0.5122926922783614,0.9388864773697133,0.030949006271150714,0.7168786636316892,0.8910189542923389,0.027287223517468817,0.5220512472525107,0.31058725179421,4.446919001627769,2,
85,0.30024833953390007,0.14300582825809938,0.9044137724665355,0.691557262842561,0.9617461881126255,0.6366044000018972,0.9632568733255701,0.5460708041429516,0.5264259339055213,0.24864025713296867,0.3557051709838811,0.7996521698783353,0.4589851336993853,0.7456371927074961,0.03039968992878883,0.30024833953390007,4.791696014555241,2,
86,0.10233442882782584,0.4140559878195683,0.6944001577277451,0.41417926952690265,0.04995345894608716,0.5358964059155116,0.6637946452197888,0.5148891120583086,0.9445947559908133,0.5865550405019929,0.9034019152878835,0.13747470414623753,0.13927634725075855,0.8073912887095238,0.3976768369855336,0.10233442882782584,4.871749261515909,2,
87,0.21196016464367595,0.7986042447602102,0.29733138150727223,0.02760601195450363,0.593432449464621,0.8438404289311888,0.3810161240622142,0.7498583107261434,0.5111414782971282,0.5409518049621886,0.9594343210617524,0.8039608914986468,0.03232306662357398,0.7093872512312951,0.46500148156350607,0.21196016464367595,4.835071368352611,2,
